Categories,Eligible for Supply Chain Only,Activities,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
"Electronics -> Portable Audio, Video Player -> Accessories",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,3.0552890624999995,3.394765625,3.7342421874999996,4.073718749999999,4.413195312499999,4.752671875,5.0921484375,5.4316249999999995,5.4316249999999995,5.4316249999999995,5.636389583333333,5.841154166666667,6.04591875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Portable Audio, Video Player -> Apple iPods",Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,3.0552890624999995,3.394765625,3.7342421874999996,4.073718749999999,4.413195312499999,4.752671875,5.0921484375,5.4316249999999995,5.4316249999999995,5.4316249999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Portable Audio, Video Player -> Boombox",Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,5.4316249999999995,5.636389583333333,5.841154166666667,6.04591875,6.4013315625,6.756744375,7.1121571875,7.46757,7.822982812500001,8.133969023437501,8.444955234375001,8.755941445312502,9.066927656250002,9.377913867187502,9.688900078125002,9.999886289062502,10.310872500000002,10.621858710937502,10.932844921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Portable Audio, Video Player -> Media, CD, Tape, Mini Disc",N,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Electronics -> Portable Audio, Video Player -> Recorders",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,3.0552890624999995,3.394765625,3.7342421874999996,4.073718749999999,4.413195312499999,4.752671875,5.0921484375,5.4316249999999995,5.4316249999999995,5.4316249999999995,5.636389583333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Printing,,,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765
"Electronics -> Printers, Scanners & Faxes -> 3D",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765
"Electronics -> Printers, Scanners & Faxes -> All-In-One",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765
"Electronics -> Printers, Scanners & Faxes -> Faxes",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765
"Electronics -> Printers, Scanners & Faxes -> Ink, Toner, Accessories & Supplies",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,1.83825,2.0680312499999998,2.2978125,2.52759375,2.7573749999999997,2.98715625,3.2169375,3.44671875,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,3.6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Printers / Scanners,,,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,2.7158124999999997,3.0552890624999995,3.394765625,3.7342421874999996,4.073718749999999,4.413195312499999,4.752671875,5.0921484375,5.4316249999999995,5.4316249999999995,5.4316249999999995,5.636389583333333,5.841154166666667,6.04591875,6.4013315625,6.756744375,7.1121571875,7.46757,7.822982812500001,8.133969023437501,8.444955234375001,8.755941445312502,9.066927656250002,9.377913867187502,9.688900078125002,9.999886289062502,10.310872500000002,10.621858710937502,10.932844921875,10.993314462890625,11.05378400390625,11.114253544921874,11.174723085937499,11.235192626953124,11.295662167968748,11.356131708984373,11.416601249999998,11.477070791015622,11.537540332031247,11.598009873046871,11.658479414062496,11.71894895507812,11.779418496093745,11.83988803710937,11.900357578124995,11.96082711914062,12.021296660156244,12.081766201171869,12.142235742187493,12.20270528320312,12.263174824218744,12.323644365234369,12.384113906249995,12.444583447265622,12.505052988281246,12.56552252929687,12.625992070312497,12.686461611328124,12.746931152343748,15.468060498046874,18.18918984375,20.910319189453126,23.631448535156252,26.352577880859375
"Electronics -> Printers, Scanners & Faxes -> Inkjet",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,,,,,7.822982812500001,8.133969023437501,8.444955234375001,8.755941445312502,9.066927656250002,9.377913867187502,9.688900078125002,9.999886289062502,10.310872500000002,10.621858710937502,10.932844921875,10.993314462890625,11.05378400390625,11.114253544921874,11.174723085937499,11.235192626953124,11.295662167968748,11.356131708984373,11.416601249999998,11.477070791015622,11.537540332031247,11.598009873046871,11.658479414062496,11.71894895507812,11.779418496093745,11.83988803710937,11.900357578124995,11.96082711914062,12.021296660156244,12.081766201171869,12.142235742187493,12.20270528320312,12.263174824218744,12.323644365234369,12.384113906249995,12.444583447265622,12.505052988281246,12.56552252929687,12.625992070312497,12.686461611328124,12.746931152343748,15.468060498046874,18.18918984375,20.910319189453126,23.631448535156252,26.352577880859375
"Electronics -> Printers, Scanners & Faxes -> Laser",Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,,,,,7.822982812500001,8.133969023437501,8.444955234375001,8.755941445312502,9.066927656250002,9.377913867187502,9.688900078125002,9.999886289062502,10.310872500000002,10.621858710937502,10.932844921875,10.993314462890625,11.05378400390625,11.114253544921874,11.174723085937499,11.235192626953124,11.295662167968748,11.356131708984373,11.416601249999998,11.477070791015622,11.537540332031247,11.598009873046871,11.658479414062496,11.71894895507812,11.779418496093745,11.83988803710937,11.900357578124995,11.96082711914062,12.021296660156244,12.081766201171869,12.142235742187493,12.20270528320312,12.263174824218744,12.323644365234369,12.384113906249995,12.444583447265622,12.505052988281246,12.56552252929687,12.625992070312497,12.686461611328124,12.746931152343748,15.468060498046874,18.18918984375,20.910319189453126,23.631448535156252,26.352577880859375
"Electronics -> Printers, Scanners & Faxes -> Photo, Thermal & Dot Matrix",Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,5.636389583333333,5.841154166666667,6.04591875,6.4013315625,6.756744375,7.1121571875,7.46757,7.822982812500001,8.133969023437501,8.444955234375001,8.755941445312502,9.066927656250002,9.377913867187502,9.688900078125002,9.999886289062502,10.310872500000002,10.621858710937502,10.932844921875,10.993314462890625,11.05378400390625,11.114253544921874,11.174723085937499,11.235192626953124,11.295662167968748,11.356131708984373,11.416601249999998,11.477070791015622,11.537540332031247,11.598009873046871,11.658479414062496,11.71894895507812,11.779418496093745,11.83988803710937,11.900357578124995,11.96082711914062,12.021296660156244,12.081766201171869,12.142235742187493,,,,,,,,,,,,,,,
"Electronics -> Printers, Scanners & Faxes -> Scanners",Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,5.4316249999999995,5.636389583333333,5.841154166666667,6.04591875,6.4013315625,6.756744375,7.1121571875,7.46757,7.822982812500001,8.133969023437501,8.444955234375001,8.755941445312502,9.066927656250002,9.377913867187502,9.688900078125002,9.999886289062502,10.310872500000002,10.621858710937502,10.932844921875,10.993314462890625,11.05378400390625,11.114253544921874,11.174723085937499,11.235192626953124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tablets,,,,,,,,,,5.400749999999999,6.075843749999999,6.750937499999998,7.426031249999998,8.101124999999998,8.776218749999998,9.451312499999997,10.126406249999997,10.801499999999997,10.801499999999997,10.801499999999997,11.632749999999998,12.463999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Apple iPads,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,8.101124999999998,8.776218749999998,9.451312499999997,10.126406249999997,10.801499999999997,10.801499999999997,10.801499999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Microsoft Surface,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,10.801499999999997,10.801499999999997,11.632749999999998,12.463999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Other,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,5.400749999999999,6.075843749999999,6.750937499999998,7.426031249999998,8.101124999999998,8.776218749999998,9.451312499999997,10.126406249999997,10.801499999999997,10.801499999999997,10.801499999999997,11.632749999999998,12.463999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Samsung,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,5.400749999999999,5.400749999999999,5.400749999999999,5.400749999999999,5.400749999999999,6.075843749999999,6.750937499999998,7.426031249999998,8.101124999999998,8.776218749999998,9.451312499999997,10.126406249999997,10.801499999999997,10.801499999999997,10.801499999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tablet Accessories,,,,,,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Accessories -> Apple iPad,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Accessories -> Microsoft Surface,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Accessories -> Other,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electronics -> Tablets & eReaders -> Accessories -> Samsung,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,2.410625,2.410625,2.410625,2.410625,2.410625,2.711953125,3.01328125,3.314609375,3.6159375000000002,3.917265625,4.21859375,4.519921875,4.82125,4.82125,4.82125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TV,,,,,,,,,,,,,,,,,,,,,9.311339583333336,9.900054166666667,10.48876875,11.5106090625,12.532449375,13.5542896875,14.576130000000001,15.597970312500001,16.4920805859375,17.386190859375002,18.280301132812504,19.17441140625,20.0685216796875,20.962631953125,21.856742226562503,22.7508525,23.6449627734375,24.539073046875,24.60861495703125,24.6781568671875,24.74769877734375,24.8172406875,24.88678259765625,24.9563245078125,25.02586641796875,25.095408328125,25.16495023828125,25.2344921484375,25.30403405859375,25.37357596875,25.44311787890625,25.5126597890625,25.58220169921875,25.651743609375,25.72128551953125,25.7908274296875,25.86036933984375,25.92991125,25.99945316015625,26.0689950703125,26.13853698046875,26.208078890625,26.27762080078125,26.3471627109375,26.41670462109375,26.48624653125,26.55578844140625,26.625330351562503,27.084306958593753,27.543283565625003,28.002260172656253,28.461236779687503,28.920213386718757
Electronics -> TV -> LED & LCD,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,,,,,15.597970312500001,16.4920805859375,17.386190859375002,18.280301132812504,19.17441140625,20.0685216796875,20.962631953125,21.856742226562503,22.7508525,23.6449627734375,24.539073046875,24.60861495703125,24.6781568671875,24.74769877734375,24.8172406875,24.88678259765625,24.9563245078125,25.02586641796875,25.095408328125,25.16495023828125,25.2344921484375,25.30403405859375,25.37357596875,25.44311787890625,25.5126597890625,25.58220169921875,25.651743609375,25.72128551953125,25.7908274296875,25.86036933984375,25.92991125,25.99945316015625,26.0689950703125,26.13853698046875,26.208078890625,26.27762080078125,26.3471627109375,26.41670462109375,26.48624653125,26.55578844140625,26.625330351562503,27.084306958593753,27.543283565625003,28.002260172656253,28.461236779687503,28.920213386718757
Electronics -> TV -> Projector,Y,"Receive, check in, inspect (brand new, like new, used), data wipe non-sealed, store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,10.48876875,11.5106090625,12.532449375,13.5542896875,14.576130000000001,15.597970312500001,16.4920805859375,17.386190859375002,18.280301132812504,19.17441140625,20.0685216796875,20.962631953125,21.856742226562503,22.7508525,23.6449627734375,24.539073046875,24.60861495703125,24.6781568671875,24.74769877734375,24.8172406875,24.88678259765625,24.9563245078125,25.02586641796875,25.095408328125,25.16495023828125,25.2344921484375,25.30403405859375,25.37357596875,25.44311787890625,25.5126597890625,25.58220169921875,25.651743609375,25.72128551953125,25.7908274296875,25.86036933984375,25.92991125,25.99945316015625,26.0689950703125,26.13853698046875,26.208078890625,26.27762080078125,26.3471627109375,26.41670462109375,26.48624653125,26.55578844140625,26.625330351562503,27.084306958593753,27.543283565625003,28.002260172656253,28.461236779687503,28.920213386718757
Electronics -> TV -> Projector Lamps,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,4.361312500000001,4.906476562500002,5.451640625000001,5.996804687500002,6.541968750000002,7.087132812500002,7.632296875000002,8.177460937500003,8.722625000000003,8.722625000000003,8.722625000000003,9.311339583333336,9.900054166666667,10.48876875,11.5106090625,12.532449375,13.5542896875,14.576130000000001,15.597970312500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Video Games,,,3.49371875,3.49371875,3.49371875,3.49371875,3.49371875,3.49371875,3.49371875,3.49371875,3.93043359375,4.3671484375,4.80386328125,5.240578125000001,5.677292968750001,6.114007812500001,6.5507226562500005,6.9874375,6.9874375,6.9874375,7.373713541666667,7.759989583333333,8.146265625,8.81673046875,9.4871953125,10.157660156250001,10.828125000000002,11.498589843750002,12.085246582031253,12.671903320312502,13.258560058593751,13.845216796875002,14.431873535156253,15.018530273437502,15.605187011718751,16.19184375,16.778500488281253,17.365157226562502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
